Alta Clinica Codigo Amb;Alta Clinica Nome Amb;Setor - Centro de Custo;Tp Categoria Vl Custo;Tp Categoria Vl Custo (copy);Vl Categoria Vl Custo;Vl Faturado Amb;Cd Cen Cus;Cd Setor;Cd Setor Grupo;Dt Competencia;Nm Nivel2 Setor;Nm Nivel3 Setor;Nm Nivel4 Setor;Nm Setor;Nm Setor Grupo;Qt Pessoal Medico Rateio;Qt Pessoal Naomedico Rateio
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;66197;;05.30.11.01.00;1203;6808;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;PRESTACAO SERVICOS;vl_prestacao_servico_total;50199;;05.30.11.01.00;1203;6808;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;GERAIS;vl_gerais_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1308;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1203 - CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.11.01.00;1203;6808;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;TECNOLOGIA INFORMACAO;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;CENTRO ESPECIALIZADO TECNOLOGIA INFORMACAO - CETI;TECNOLOGIA INFORMACAO;0;8.99
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;GERAIS;vl_gerais_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1204 - CALDEIRA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.07.00;1204;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;CALDEIRA;CALDEIRA;ENGENHARIA E PROJETOS/OBRAS;;
;;1211 - SEGURANCA PATRIMONIAL / PORTARIA - INRAD;RATEIO ABSORVIDO;vl_absorvido_total;5629.0234;;05.30.05.01.00;1211;6802;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;SEGURANCA PATRIMONIAL / PORTARIA;SEGURANCA PATRIMONIAL / PORTARIA - INRAD;SEGURANCA PATRIMONIAL / PORTARIA - INRAD;SEGURANCA PATRIMONIAL / PORTARIA;;
;;1211 - SEGURANCA PATRIMONIAL / PORTARIA - INRAD;GERAIS;vl_gerais_total;74;;05.30.05.01.00;1211;6802;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;SEGURANCA PATRIMONIAL / PORTARIA;SEGURANCA PATRIMONIAL / PORTARIA - INRAD;SEGURANCA PATRIMONIAL / PORTARIA - INRAD;SEGURANCA PATRIMONIAL / PORTARIA;;
